|audio_array|sr|text|duration|count_words|median_pitch|db_voice_volume|db_noise_level
173|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.05175781e-05
 0.00000000e+00 0.00000000e+00]"|16000|хабар двадцать четыре на смотрешке|1.9265625|5|204.082292560466|-12.109933|-44.40975218132533
3917|[0.         0.         0.         ... 0.00073242 0.00088501 0.00134277]|16000|на окко видео|3.5|3|194.96705738389429|-13.366263|-32.0477680431826
4264|"[ 0.00445557  0.00393677  0.00360107 ... -0.02868652 -0.0322876
 -0.00906372]"|16000|гизмо слип последний эпизод|3.41|4|203.59491596091647|-13.733875|-55.83296969013471
3346|"[ 0.          0.          0.         ...  0.00064087  0.00457764
 -0.00656128]"|16000|скажи пожалуйста как можно пожаловаться на услуги отеля россия|7.46|9|197.69408114927745|-15.951385|-44.88503529955732
5964|"[ 0.00128174  0.00210571  0.00238037 ... -0.00137329 -0.00415039
 -0.00268555]"|16000|закачай фильмы где играл марк руффало|3.41|6|191.24913390559996|-14.329341|-56.48762889356374
2751|"[ 0.00000000e+00 -3.05175781e-05 -3.05175781e-05 ...  4.79125977e-03
  5.40161133e-03  5.21850586e-03]"|16000|открой фильм сомния|3.0414375|3|187.68164018627365|-17.497202|-52.02901734625183
4206|"[-6.10351562e-05  0.00000000e+00  3.05175781e-05 ...  4.57763672e-04
  3.66210938e-04 -3.05175781e-05]"|16000|какие можно посмотреть эпизод тридцать четыре четвертого сезона кремниевая долина|6.3850625|10|181.94734548098145|-15.3732605|-44.84321048437778
1668|[0.00262451 0.00271606 0.00262451 ... 0.00061035 0.00064087 0.00073242]|16000|закачай научную фантастику|2.178|3|184.0798279855187|-16.101194|-55.39378591946685
2121|"[ 0.          0.          0.         ... -0.00170898 -0.00192261
 -0.0012207 ]"|16000|включить фильм интерстеллар|3.6248125|3|180.81780218369644|-21.784002|-46.85969162083537
4482|[0.         0.         0.         ... 0.00033569 0.00048828 0.00039673]|16000|денис лирик моя маленькая истеричка|3.72|5|189.2529521473961|-14.086148|-36.13472091887559
2587|[0.         0.         0.         ... 0.00054932 0.00073242 0.00036621]|16000|ищи передачу мир сериала на тв|6.5940625|6|189.2494166433856|-22.147102|-31.4562065633415
3968|[0.         0.         0.         ... 0.00030518 0.00027466 0.00030518]|16000|ювелирочка на смотрешке|1.72|3|189.2504937322428|-11.910949|-51.853844034924926
602|[0.01412964 0.01239014 0.01223755 ... 0.00469971 0.00488281 0.00177002]|16000|анриэл энджайн рус на ютюбе|4.048|5|190.348914227678|-13.831118|-56.73554983267285
5265|"[-3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ...  1.37329102e-03
 -1.83105469e-04 -7.32421875e-04]"|16000|кондитерский бутик анны красовской|5.42|4|191.6164027397261|-19.324722|-30.129390604392512
1197|"[ 0.00030518  0.00045776  0.00045776 ... -0.00311279 -0.00311279
 -0.00167847]"|16000|ты найдешь у себя киноху в манере сказки|3.982|8|184.18124742287927|-18.237677|-57.96209528447885
210|"[ 0.          0.          0.         ... -0.00137329 -0.00091553
 -0.00054932]"|16000|включай на смотрешке передачу шансон тв|3.74|6|194.17297915485776|-15.290264|-35.39721907088965
2189|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -3.05175781e-05
 -3.05175781e-05 -6.10351562e-05]"|16000|включи на смотрешке передачу рбк тв|3.47|6|206.3952788061173|-14.933226|-53.27278262269143
2070|"[-0.00164795 -0.00180054 -0.00189209 ...  0.00384521  0.00366211
  0.00241089]"|16000|футбольный матч между саутгемптоном и лестером|3.784|6|191.41309659683407|-13.029194|-64.84938460577997
5304|"[-3.05175781e-05  6.10351562e-05  1.52587891e-04 ... -6.10351562e-05
  0.00000000e+00 -1.83105469e-04]"|16000|запусти на смотрешке передачу казах тв|2.96|6|181.59581943543745|-10.603353|-34.376356094258014
1974|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]"|16000|в гостях у сказки на смотрешке|1.99|6|180.72210298323375|-16.607836|-47.36259781640845
5887|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.22070312e-04
 -6.10351562e-05 -6.10351562e-05]"|16000|кто то другой ютуб|2.26|4|197.2987648881003|-24.962431|-34.546298358930635
5037|"[ 0.          0.          0.         ...  0.00067139 -0.00128174
 -0.00286865]"|16000|городские тепловые сети|3.6219375|3|199.29923920548308|-14.802722|-47.13956890465351
6013|"[-9.15527344e-05  6.10351562e-05  0.00000000e+00 ...  1.83105469e-04
  0.00000000e+00 -1.83105469e-04]"|16000|где находится банкомат|4.42|3|192.94712605181837|-21.79169|-30.951402816595447
2368|[0.         0.         0.         ... 0.00390625 0.00360107 0.00369263]|16000|смотреть фильм притяжение|3.38975|3|186.20055766669543|-18.940292|-40.0175230010068
2886|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  3.05175781e-05
  0.00000000e+00  0.00000000e+00]"|16000|тдк на смотрешке|1.299625|3|194.56131930473447|-10.881526|-46.55450416196253
3059|"[ 0.          0.          0.         ... -0.00015259 -0.00027466
 -0.00018311]"|16000|салют какой валютой расплачиваются в штатах|3.84|6|216.1521431033114|-22.03939|-36.29947599012134
3062|"[ 0.          0.          0.         ... -0.00119019 -0.00106812
 -0.00106812]"|16000|пополнить мой телефон четыреста рублей|3.76|5|220.94117349165165|-13.475414|-53.613898205974586
4051|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -5.18798828e-04
 -2.44140625e-04  6.10351562e-05]"|16000|серия двадцать два четырнадцатого сезона сериала доктор хаус|4.52|8|193.68609224783717|-11.246546|-47.96688600567256
5650|"[-3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ...  3.05175781e-05
 -6.10351562e-05 -6.10351562e-05]"|16000|последняя серия сезон восемь игра престолов|4.18|6|186.1847403713618|-23.342026|-36.14547560764104
5018|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
 -9.15527344e-05 -9.15527344e-05]"|16000|есть ли у тебя сериал симпсоны серия тридцать девять|4.34|9|195.8647587119683|-22.04609|-30.920405555742143
299|"[-6.10351562e-05 -6.10351562e-05 -3.05175781e-05 ...  9.15527344e-05
 -5.18798828e-04 -9.15527344e-04]"|16000|включи матч ливерпуль против ньюкасла|3.273625|5|194.18679258175425|-13.650995|-42.78541246475
5126|"[ 0.00210571  0.00222778 -0.0005188  ...  0.01211548  0.00897217
  0.00616455]"|16000|поставь ка фильм восемь недель спустя|5.22|6|192.19638992958292|-21.462336|-32.695944200016115
123|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
  1.22070312e-04  6.10351562e-05]"|16000|афина найди мозги|3.76|3|186.0554263470874|-21.481155|-39.907374772412105
1184|[0.         0.         0.         ... 0.04187012 0.04052734 0.04309082]|16000|у тебя будет сериал друзья тридцать восьмая серия|3.7844375|8|188.2708281370045|-11.647217|-54.22204935407019
4133|[0.         0.         0.         ... 0.00097656 0.00097656 0.00015259]|16000|шесть восемьсот восемьдесят пять двести двадцать семь шестнадцать сорок ноль|10.48|10|178.91796968936282|-15.258996|-31.38991809594056
2964|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  3.05175781e-05
  6.10351562e-05  9.15527344e-05]"|16000|включай триста шестьдесят новости на смотрешке|2.57|6|196.95564003993968|-11.810992|-53.13203971850538
695|[0.         0.         0.         ... 0.00073242 0.00183105 0.00177002]|16000|футбол ньюкасла и манчестер сити|4.34175|5|210.5262262878246|-22.312773|-40.14788302317228
5617|"[ 0.00054932  0.00018311 -0.0007019  ... -0.00097656 -0.00061035
 -0.00054932]"|16000|сколько денег нужно чтобы купить десять баксов|3.392|7|201.8318973176029|-16.953709|-41.08151436306272
4446|[0.         0.         0.         ... 0.00015259 0.00024414 0.00036621]|16000|найти фильм аббатство даунтон|2.92|4|203.3653456403998|-19.884672|-45.56297553637136
3236|"[ 0.          0.          0.         ... -0.00140381 -0.00134277
 -0.00119019]"|16000|закажи мне сосиски клинские молочные|3.56|5|188.46615086251236|-22.218637|-36.65710422091731
3599|[0.         0.         0.         ... 0.11602783 0.14553833 0.11730957]|16000|стоимость обмена гуарани в москве|3.96|5|181.14360468753367|-7.4702716|-68.88370995365169
2471|"[ 0.003479    0.00314331  0.00308228 ... -0.02023315 -0.06933594
 -0.0942688 ]"|16000|на ютюбе включай флаффи джет тойс|4.422|6|210.25312316991773|-13.766808|-56.38028218072942
1652|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.05175781e-05
 -3.05175781e-05 -3.05175781e-05]"|16000|открой серию один сезона восемь страна чудес смертников|6.56|8|222.39727983129228|-24.613789|-38.21620099576328
4823|[0.         0.         0.         ... 0.00234985 0.00332642 0.0027771 ]|16000|включи мне канал один на тв|3.854125|6|186.9562500115541|-17.533031|-49.67255801575175
2843|[0.         0.         0.         ... 0.00125122 0.00146484 0.00112915]|16000|иван сергеевич кулемин|3.56|3|198.27207069717693|-19.95374|-36.78465493063282
882|[0.         0.         0.         ... 0.03833008 0.03903198 0.03866577]|16000|салют включи пожалуйста свет на веранде|2.577|6|205.99962013285165|-12.892791|-50.53557687069725
2526|"[6.10351562e-05 6.10351562e-05 9.15527344e-05 ... 9.42993164e-03
 1.00708008e-02 5.85937500e-03]"|16000|скажи мне курс валюты на сегодня|4.52|6|204.01020488353907|-17.939598|-39.99302359558709
5138|"[ 0.          0.          0.         ... -0.01055908 -0.01092529
 -0.01074219]"|16000|закажи на доставку пасту с морепродуктами|5.317|6|198.55767583433885|-13.07959|-40.86352104212143
1555|[0.00250244 0.00830078 0.01138306 ... 0.02337646 0.03759766 0.03753662]|16000|есть ли у тебя фильм белая гвардия|2.944|7|195.5788804529406|-15.680455|-42.38300499209468
1591|[0.         0.         0.         ... 0.00024414 0.00033569 0.00027466]|16000|у тебя в загашнике есть эпизод девять юрий на льду|5.28|10|204.02567730880932|-13.1327915|-35.883412071618984
4747|"[ 1.83105469e-04  9.15527344e-05  6.10351562e-05 ... -3.05175781e-05
 -9.15527344e-05  3.05175781e-05]"|16000|сколько футов в метре|3.3|4|230.5873285181133|-20.287361|-36.47189217143351
2915|"[-3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ...  0.00000000e+00
  0.00000000e+00  3.05175781e-05]"|16000|покажи мне москва доверие на смотрешке|2.32125|6|206.6903852564252|-10.881609|-49.98256540953332
1520|[0.00216675 0.00262451 0.00231934 ... 0.00125122 0.00234985 0.00262451]|16000|найти ответный удар|2.244|3|192.4208586636413|-13.553426|-62.44868840030347
1705|"[ 0.00125122  0.00131226  0.00177002 ... -0.00216675 -0.00204468
 -0.00186157]"|16000|афина включите метал|2.76|3|223.9321620896194|-11.530423|-40.92310853181653
3056|[0.         0.         0.         ... 0.00085449 0.00091553 0.00109863]|16000|покажи фильм класс коррекции|2.39125|4|177.9795909843229|-13.06315|-44.98713616941926
2822|"[ 0.00445557  0.00485229  0.00427246 ...  0.00256348 -0.00350952
 -0.00967407]"|16000|можешь включить фильмец в духе комедии про увечья|3.784|8|215.0932769873021|-15.053532|-58.28822378370148
3151|"[-3.05175781e-05  0.00000000e+00  3.05175781e-05 ...  2.89916992e-03
  4.45556641e-03  3.38745117e-03]"|16000|найди кино история любви|3.3200625|4|203.9969906963226|-22.188|-42.25622474702046
1794|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.10351562e-05
 -3.66210938e-04 -4.88281250e-04]"|16000|где играла эмма россум|4.156|4|162.87751959989168|-23.719048|-46.05939073840593
297|[0.         0.         0.         ... 0.00033569 0.00018311 0.00012207]|16000|кинолента дикие истории|3.22|3|188.1281694171805|-18.925829|-33.490189013701446
110|[0.00354004 0.0039978  0.00369263 ... 0.01702881 0.02359009 0.02426147]|16000|кейт хадсон фильм у тебя в списке есть|3.784|8|190.29828961300703|-18.048843|-52.17692236601856
347|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -9.15527344e-05
 -1.52587891e-04 -2.13623047e-04]"|16000|амедиа на смотрешке|1.525|3|177.2229702881843|-15.327626|-51.90087548516902
3090|"[-0.01226807 -0.01092529 -0.0100708  ...  0.00125122 -0.00131226
 -0.00073242]"|16000|салют на какую сумму арестовали карту|4.34|6|192.71505457927265|-10.535718|-30.22020112560692
1914|"[-3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ... -4.37622070e-02
 -4.53491211e-02 -3.99780273e-02]"|16000|алиса найди лучшие фильмы жанра фэнтези|3.48|6|160.61169547447423|-7.11319|-60.524423294192246
4785|"[-0.00109863 -0.00097656 -0.00097656 ... -0.00796509 -0.00305176
 -0.00039673]"|16000|можешь включить последний выпуск димы масленникова|5.39|6|209.6635993334888|-16.348087|-52.04912538649533
161|"[ 0.          0.          0.         ... -0.00024414 -0.00021362
 -0.00021362]"|16000|открой мне серия двадцать три обмани меня|3.24|7|197.5437853375438|-11.579942|-41.49283944884455
217|"[ 0.          0.          0.         ... -0.00756836 -0.00643921
 -0.00546265]"|16000|салют ай лайк пэт|4.50425|4|142.00490609547998|-16.760763|-59.017857414881895
3709|"[ 0.          0.          0.         ... -0.00030518  0.00012207
  0.00048828]"|16000|можешь показать розовые сопли|3.46|4|190.5935699415453|-21.756441|-39.94335845976231
4899|[0.00259399 0.00390625 0.00408936 ... 0.00076294 0.00128174 0.00109863]|16000|можешь включить вторую часть седьмого сезона леденящие душу приключения сабрины|10.64|10|172.4110588514856|-19.218052|-36.52906298823185
2477|[0.         0.         0.         ... 0.00238037 0.00323486 0.00253296]|16000|переведи пожалуйста на мобильный телефон сергея николаевича|7.64|7|188.2957567212323|-19.787605|-36.46392956012127
4136|"[-0.00726318 -0.01828003 -0.03112793 ...  0.00238037  0.00741577
  0.00549316]"|16000|трансляция апл юнайтед лестер|3.5|4|212.1242519283072|-17.538109|-39.6069103359387
4775|"[-0.00784302 -0.00732422 -0.00299072 ... -0.00030518  0.00146484
  0.00259399]"|16000|последний эпизод дачи с виталием декабревым|5.06|6|178.69387392891042|-14.427596|-54.93749640427893
3520|"[ 0.          0.          0.         ... -0.01290894 -0.01864624
 -0.01885986]"|16000|другой телефон пополнить баланс|3.6219375|4|194.4740582834341|-17.71331|-46.69352268540471
2635|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.52587891e-04
 -1.83105469e-04 -3.05175781e-05]"|16000|салют когда анатолий попов пришел в сбер|3.84|7|180.3203038829452|-20.632364|-42.614071023544575
5862|[0.00036621 0.00048828 0.00061035 ... 0.00491333 0.00512695 0.00390625]|16000|найди список актриса лив фрайбер|4.18|5|203.0460974607765|-13.727745|-57.86454301648272
2372|[0.00085449 0.00045776 0.00027466 ... 0.00042725 0.00057983 0.00012207]|16000|афина привет давай оформи карту|3.42|5|194.27313613140413|-20.682764|-35.163026861949184
1893|[0.         0.         0.         ... 0.04675293 0.05133057 0.059021  ]|16000|владимир вячеславович бушмакин|2.786|3|134.6048628313906|-3.830284|-58.06500931899864
5484|"[ 6.71386719e-04  3.66210938e-04 -3.05175781e-05 ... -1.11083984e-02
 -2.19116211e-02 -2.54821777e-02]"|16000|диверсанты серия двенадцать|2.508|3|194.10819948968071|-14.280764|-57.25488773952912
2437|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.05175781e-05
 -6.10351562e-05 -3.05175781e-05]"|16000|включи мне на телевизоре передачу совершенно секретно|3.4|7|194.62778585831177|-16.718191|-32.42438521795744
1272|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.05175781e-05
 0.00000000e+00 3.05175781e-05]"|16000|ты можешь показать на смотрешке канал кухня тв|2.825|8|218.90325043212965|-10.978602|-55.50859797447917
3614|[0.00128174 0.00091553 0.00128174 ... 0.00021362 0.00024414 0.00024414]|16000|в ютюбе мультик денис семинихин|2.376|5|191.2341210759245|-8.882377|-61.86853617087584
3759|"[ 8.75854492e-03  5.98144531e-03 -1.40380859e-03 ... -1.25122070e-03
 -8.54492188e-04 -3.05175781e-05]"|16000|хочу увидеть милый кинематографический фильм в стилистике драмы|5.8239375|8|209.14680962046748|-17.533386|-50.49799428628823
5747|"[ 0.00234985  0.00259399  0.00222778 ... -0.03955078 -0.03631592
 -0.04443359]"|16000|у тебя найдется мелодрама|1.606|4|172.38725995514525|-7.219214|-71.36433308674293
3224|"[ 0.00000000e+00  3.05175781e-05 -9.15527344e-05 ...  1.98364258e-03
  3.14331055e-03  1.83105469e-03]"|16000|история дирка дигглера|3.1|3|221.76716667791973|-14.557705|-42.91860013756944
5596|"[-3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ...  5.18798828e-04
  1.28173828e-03  1.15966797e-03]"|16000|отключить увлажнялка в подсобке в одиннадцать|7.6621875|6|193.67742272918457|-21.640596|-40.4479448593472
3246|"[ 0.          0.          0.         ... -0.0017395  -0.00256348
 -0.00228882]"|16000|девчонки сезон четыре|4.8|3|211.1318751238321|-18.453417|-33.765533751317896
1335|"[ 0.          0.          0.         ... -0.00686646 -0.00726318
 -0.00668335]"|16000|купи мне китикет две упаковки желейные|7.98725|6|155.95880830241157|-20.361708|-44.83638118894412
3941|"[ 0.          0.          0.         ... -0.02139282 -0.01965332
 -0.01809692]"|16000|игорь аскерович хусанов|3.064625|3|184.3997711711014|-10.488088|-57.716571437511305
3820|[0.         0.         0.         ... 0.00018311 0.00033569 0.        ]|16000|цена доллара в сбербанке|2.68|4|188.9730125859091|-24.986805|-36.594420499728166
718|[0.         0.         0.         ... 0.01721191 0.01885986 0.01348877]|16000|джой численность населения килинг|3.36|4|211.30414097240396|-10.162827|-40.14773494141363
1945|"[ 3.05175781e-05  0.00000000e+00 -3.05175781e-05 ... -3.96728516e-04
 -1.22070312e-04 -1.22070312e-04]"|16000|сбер где отдыхала дудина прошлым летом|4.22|6|213.814563205074|-23.045055|-33.38903161774467
53|"[-2.44140625e-04 -2.74658203e-04 -3.05175781e-05 ...  5.79833984e-04
  1.52587891e-04  6.10351562e-05]"|16000|поставь ка ленту майкла бэя полный расколбас|6.62|7|204.1817081798204|-23.82136|-35.084339287740136
3358|"[ 0.          0.          0.         ...  0.00234985  0.00097656
 -0.00057983]"|16000|видеофильм люблю твою жену|1.64|4|204.11684001668343|-12.551032|-37.44744510593613
79|[0.         0.         0.         ... 0.         0.00042725 0.00054932]|16000|открой на тв телеканал первый вегетарианский|4.84|6|185.3781161404916|-20.498371|-38.88613545219246
4080|"[ 0.          0.          0.         ...  0.         -0.00012207
  0.00027466]"|16000|джой включи винтика лиф|2.2751875|4|205.0631526165195|-14.614271|-50.00089660994505
1916|"[ 0.          0.          0.         ... -0.00067139 -0.00039673
 -0.00039673]"|16000|включи мне на смотрешке телеканал малыш тв|2.725|7|186.7362190462869|-14.546571|-58.37935245680375
3199|"[-0.00256348 -0.00250244 -0.0032959  ...  0.00561523  0.00720215
  0.00518799]"|16000|у тебя есть сериальчик касл серия два|5.1626875|7|187.7416320480478|-20.392717|-41.09804990441711
5972|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]"|16000|амедиа премиум на смотрешке|1.945|4|194.67421859487052|-12.939237|-63.62527738144219
1609|[0.         0.         0.         ... 0.00088501 0.00082397 0.00076294]|16000|афина громкость на максимум|3.28|4|186.97197851989264|-10.695415|-48.03584429720501
512|[0.         0.         0.         ... 0.0614624  0.0541687  0.04528809]|16000|надоели новости и сериалы включи спорт|4.6668125|6|143.51628270614873|-7.3373404|-46.44498980741909
4069|[0.00094604 0.00082397 0.00091553 ... 0.00073242 0.00061035 0.00042725]|16000|у тебя есть лучший выпуск хард ресэта|4.62|7|202.90715644104316|-16.303259|-52.50091910500185
2473|[0.         0.         0.         ... 0.00115967 0.00164795 0.00149536]|16000|найдите видео с вашими любимыми блогерами на ютуб|7.092|8|187.6918197600152|-20.330687|-50.82574875888077
1107|"[-0.0010376  -0.00115967 -0.00091553 ... -0.00183105 -0.00619507
 -0.00213623]"|16000|у тебя найдется киношка в жанре комедия|3.08|7|210.68460136669464|-11.056175|-58.81052900842053
4537|[0.         0.         0.         ... 0.00115967 0.00131226 0.00115967]|16000|включить исполнителя кристина берц|3.46|4|193.80887211974928|-15.53057|-37.66413378219168
4162|"[ 0.          0.          0.         ... -0.0007019   0.00073242
 -0.00106812]"|16000|заказать пачку чая липтон|3.34|4|194.60322694265312|-18.05313|-42.07467426659309
5033|"[-1.22070312e-03 -6.10351562e-04 -6.10351562e-04 ... -2.13623047e-04
  1.52587891e-04  3.05175781e-05]"|16000|пять восемьсот восемьдесят пять двести шестнадцать девяносто восемь двенадцать|6.26|9|213.88959459185045|-9.054681|-38.73657222832686
2541|"[ 0.          0.          0.         ... -0.00170898 -0.00161743
 -0.0015564 ]"|16000|открой большой артист|2.44|3|132.51973398364592|-12.101984|-32.42876105900715
2469|[0.         0.         0.         ... 0.01831055 0.01669312 0.01538086]|16000|курс корейской воны к гуарани|4.434625|5|147.4687706537673|-13.454144|-57.54822319125616
1584|"[-9.15527344e-05 -6.10351562e-05 -3.05175781e-05 ...  5.43212891e-03
  3.26538086e-03  4.69970703e-03]"|16000|поставь спящая красавица луны|2.98|4|194.146970932436|-12.670835|-36.26243449317292
4015|"[ 6.65283203e-03  2.07519531e-03 -3.60107422e-03 ...  4.57763672e-04
  4.57763672e-04  6.10351562e-05]"|16000|сколько будет поменять сто австралийских долларов на бальбоа|5.54|8|152.76634424212511|-20.551592|-34.474463546106165
5503|"[6.10351562e-05 6.10351562e-05 3.05175781e-05 ... 1.22070312e-04
 1.22070312e-04 9.15527344e-05]"|16000|выведи мне киноленту барашек шон|3.18|5|189.08735007271395|-24.858177|-37.49595639563534
399|"[ 0.00024414  0.00018311 -0.00027466 ...  0.00100708 -0.00271606
 -0.00305176]"|16000|сергей алексеевич долгих|2.54|3|194.10400262684777|-16.660467|-40.785158380258544
932|"[-0.00073242 -0.00088501 -0.00088501 ... -0.00219727  0.00238037
  0.00442505]"|16000|футбол манчестер сити против ливерпуля|3.146|5|194.5116318366436|-12.196358|-58.3297247281656
2918|[0.         0.         0.         ... 0.08544922 0.0335083  0.01538086]|16000|у тебя найдется сериал дракула часть три|2.9253125|7|184.6242204617398|-6.9845366|-41.082023690508976
1294|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.74658203e-04
 6.10351562e-05 0.00000000e+00]"|16000|мобильная связь оплатить номер найти нана беридзе|11.36|7|157.96879553113325|-19.289373|-42.876756238521104
2243|"[-3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ... -1.52587891e-04
 -9.15527344e-05 -3.05175781e-05]"|16000|игорь николаевич гизатулин|3.4|3|211.9690364470638|-23.97248|-40.58829755446276
2247|"[-6.10351562e-05 -9.15527344e-05 -3.05175781e-05 ... -9.24682617e-03
 -1.20544434e-02 -1.00402832e-02]"|16000|тысяча хорватских кун это сколько в юанях|4.54|7|244.81548651503576|-7.1396832|-34.6559747764592
4922|"[ 0.00000000e+00 -3.05175781e-05 -6.10351562e-05 ...  8.63647461e-03
  2.47192383e-03 -2.10571289e-03]"|16000|песня английский алфавит|3.42|3|205.42051685542737|-18.789831|-32.787823669214454
3165|[0.         0.         0.         ... 0.00057983 0.00073242 0.00015259]|16000|заказать доставку королевских креветок один килограмм на дом|6.52|8|203.7297861050789|-19.135174|-43.883303969548805
185|"[-0.41760254 -0.41290283 -0.36831665 ... -0.02938843 -0.03610229
 -0.03305054]"|16000|уроки тетушки совы детские фантазии вруби|5.26|6|195.22094701784795|-16.071491|-42.90520110926416
2334|"[ 0.00076294  0.0010376   0.00094604 ... -0.00189209 -0.00192261
 -0.00198364]"|16000|запусти сатирическую комедию|2.574|3|192.20461758852244|-11.218654|-58.44518200827158
1406|"[-6.10351562e-05 -3.05175781e-05  0.00000000e+00 ... -4.57763672e-04
 -1.06811523e-03 -5.79833984e-04]"|16000|сколько завтра будет стоить юань|3.24|5|184.5502615950173|-17.58915|-37.25003029790146
5107|"[-0.00125122 -0.00100708 -0.00106812 ...  0.00109863  0.00115967
  0.0012207 ]"|16000|музыка николь сейнрэс офишиал|3.41|4|201.19334465426084|-15.317038|-54.88518358077704
2105|"[ 0.00000000e+00 -3.05175781e-05 -3.05175781e-05 ...  6.74438477e-03
  6.34765625e-03  6.83593750e-03]"|16000|включи мне кино два хвоста|3.8773125|5|193.37693851623328|-19.850435|-53.933824757277485
2021|"[ 0.          0.          0.         ... -0.00027466 -0.00024414
 -0.00036621]"|16000|покажи передачу че на тв|3.4|5|224.76033277338396|-16.136332|-39.7143169722472
1441|[0.00042725 0.00033569 0.00018311 ... 0.0010376  0.00143433 0.00137329]|16000|курс австралийского доллара к перуанскому солю|5.92|6|205.8180895832301|-16.258411|-41.225743023913815
1787|"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ... -3.05175781e-05
 -3.05175781e-05  0.00000000e+00]"|16000|давай найдем трансляцию манчестер сити против челси|3.74|7|172.33967842014852|-16.457842|-35.803080611664804
11|"[ 0.          0.          0.         ...  0.00045776 -0.00018311
 -0.00097656]"|16000|вруби вторую часть пятого сезона затерянные в космосе|4.68|8|187.2180275909745|-14.600456|-33.55516116080671
1474|[0.         0.         0.         ... 0.00189209 0.00131226 0.00149536]|16000|включай за зеленой дверью|2.76275|4|174.09575069977183|-12.908885|-45.49751246419882
1352|"[-3.05175781e-05 -3.05175781e-05  0.00000000e+00 ... -1.19018555e-03
 -1.70898438e-03 -1.67846680e-03]"|16000|вруби джулия робертс|4.884|3|189.20559913367|-19.887415|-54.39743147795442
1165|[0.         0.         0.         ... 0.00579834 0.00534058 0.00531006]|16000|на окко кино|2.2519375|3|189.39331410550392|-11.723289|-42.69567301045042
114|"[ 0.          0.          0.         ... -0.00057983 -0.00079346
 -0.00048828]"|16000|заводи мультфильм два с половиной человека сезон восемь|4.02|8|223.76854365288304|-9.252033|-50.38679667075792
5874|"[ 0.00497437  0.00494385  0.00375366 ... -0.00195312 -0.00189209
 -0.00057983]"|16000|алиса пополни счет марата|2.94|4|193.39574437417372|-18.86726|-38.63777906107976
960|"[-1.52587891e-04 -1.22070312e-04 -6.10351562e-05 ... -2.25830078e-03
 -3.66210938e-03 -3.20434570e-03]"|16000|обменять в втб банке сто пятьдесят юаней на тенге сколько это будет|6.78|12|180.343892849217|-15.165577|-49.521209171997846
1603|"[ 0.00549316  0.00961304  0.01245117 ... -0.00375366  0.00036621
 -0.0015564 ]"|16000|матч тоттенхэм и шеффилд юнайтед|2.508|5|193.09538009732603|-9.651105|-57.31526588553714
4196|"[ 0.          0.          0.         ... -0.0065918  -0.00665283
 -0.00765991]"|16000|можешь показать леденящие душу приключения сабрины|5.5259375|6|198.03864992216285|-15.0721445|-56.09668614210503
6059|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.15527344e-05
  3.05175781e-05 -1.22070312e-04]"|16000|видео хлопья снега на ресницах|3.74|5|192.9725335318868|-17.15572|-37.29584666288383
4150|"[-3.05175781e-05  0.00000000e+00 -3.05175781e-05 ...  1.52587891e-03
  1.89208984e-03  2.31933594e-03]"|16000|манчестер юнайтед против канониров|4.752|4|183.2254629808262|-17.786348|-47.83629867381154
5947|[0.         0.         0.         ... 0.00918579 0.0090332  0.00845337]|16000|сбер сколько в ста рублях долларов|3.4361875|6|194.61357454721852|-14.799803|-56.86647570676495
2339|[0.         0.         0.         ... 0.01635742 0.01583862 0.01409912]|16000|заказ продуктов на дом|3.86|4|197.09414667028173|-16.69186|-41.33135545409613
4772|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ...  3.05175781e-05
  6.10351562e-05  3.05175781e-05]"|16000|покажи мне на смотрешке передачу эн эйч кей волд ти ви|2.84375|11|191.14417824866885|-9.031281|-50.54261255600404
